Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Type
375	Spectrogram 1	1	1422.581053958	1424.889634673	0.000	8000.000	G
376	Spectrogram 1	1	1425.305179202	1428.006218639	0.000	8000.000	H
377	Spectrogram 1	1	1429.252852225	1432.237160735	0.000	8000.000	F
378	Spectrogram 1	1	1434.493327617	1436.386363804	0.000	8000.000	G
379	Spectrogram 1	1	1437.032766404	1438.870104549	0.000	8000.000	H
380	Spectrogram 1	1	1440.818838777	1444.233255831	0.000	8000.000	F
381	Spectrogram 1	1	1446.428689915	1448.445966792	0.000	8000.000	G
382	Spectrogram 1	1	1448.806528051	1451.670135470	0.000	8000.000	H
383	Spectrogram 1	1	1452.569514617	1456.009299882	0.000	8000.000	F
384	Spectrogram 1	1	1457.352903276	1460.622696982	0.000	8000.000	G2
385	Spectrogram 1	1	1461.526804961	1465.053532198	0.000	8000.000	G2
386	Spectrogram 1	1	1466.346241337	1467.015408422	0.000	8000.000	I
387	Spectrogram 1	1	1468.383289685	1469.022909674	0.000	8000.000	I
388	Spectrogram 1	1	1470.368669100	1471.030410926	0.000	8000.000	I
389	Spectrogram 1	1	1472.123190443	1475.288746916	0.000	8000.000	G2
390	Spectrogram 1	1	1476.186289671	1479.394999477	0.000	8000.000	G2
391	Spectrogram 1	1	1480.493712789	1481.238921587	0.000	8000.000	I
392	Spectrogram 1	1	1482.607672441	1483.413714611	0.000	8000.000	I
393	Spectrogram 1	1	1484.569548665	1485.329965806	0.000	8000.000	I
394	Spectrogram 1	1	1486.205529975	1487.013533225	0.000	8000.000	I
395	Spectrogram 1	1	1487.175133875	1487.821536475	0.000	8000.000	I
396	Spectrogram 1	1	1488.260166811	1488.952741026	0.000	8000.000	I
397	Spectrogram 1	1	1489.160513290	1489.668401048	0.000	8000.000	I
398	Spectrogram 1	1	1489.968516540	1490.476404298	0.000	8000.000	I
399	Spectrogram 1	1	1490.638004948	1491.192064320	0.000	8000.000	I
400	Spectrogram 1	1	1492.507955327	1494.228911353	0.000	8000.000	G2
401	Spectrogram 1	1	1496.312454319	1498.152663800	0.000	8000.000	G2
402	Spectrogram 1	1	1499.338909199	1500.038492969	0.000	8000.000	I
403	Spectrogram 1	1	1501.234387600	1501.880790200	0.000	8000.000	I
404	Spectrogram 1	1	1502.042390850	1502.688793450	0.000	8000.000	I
405	Spectrogram 1	1	1503.150509593	1503.773826386	0.000	8000.000	I
406	Spectrogram 1	1	1503.981598651	1504.489486408	0.000	8000.000	I
407	Spectrogram 1	1	1504.674172865	1505.205146430	0.000	8000.000	I
408	Spectrogram 1	1	1505.643776766	1506.244007751	0.000	8000.000	I
409	Spectrogram 1	1	1506.451780016	1507.005839387	0.000	8000.000	I
410	Spectrogram 1	1	1507.121268423	1507.836928445	0.000	8000.000	I
411	Spectrogram 1	1	1508.044700709	1508.668017502	0.000	8000.000	I
412	Spectrogram 1	1	1508.875789767	1509.476020753	0.000	8000.000	I
413	Spectrogram 1	1	1509.591449788	1510.330195617	0.000	8000.000	I
414	Spectrogram 1	1	1510.607225303	1510.953512410	0.000	8000.000	I
415	Spectrogram 1	1	1511.553743396	1513.169749897	0.000	8000.000	G2
416	Spectrogram 1	1	1515.270558348	1517.486795834	0.000	8000.000	G2
417	Spectrogram 1	1	1518.118519714	1518.707768515	0.000	8000.000	I
418	Spectrogram 1	1	1520.046102683	1520.730478110	0.000	8000.000	I
419	Spectrogram 1	1	1521.780753134	1522.173211855	0.000	8000.000	I
420	Spectrogram 1	1	1522.473327348	1522.935043491	0.000	8000.000	I
421	Spectrogram 1	1	1523.073558334	1523.650703513	0.000	8000.000	I
422	Spectrogram 1	1	1523.881561584	1524.597221606	0.000	8000.000	I
423	Spectrogram 1	1	1524.666479027	1525.174366785	0.000	8000.000	I
424	Spectrogram 1	1	1525.543739699	1526.074713264	0.000	8000.000	I
425	Spectrogram 1	1	1526.259399721	1526.790373285	0.000	8000.000	I
426	Spectrogram 1	1	1527.021231357	1527.506033307	0.000	8000.000	I
427	Spectrogram 1	1	1527.621462343	1528.267864943	0.000	8000.000	I
428	Spectrogram 1	1	1528.406379786	1528.960439158	0.000	8000.000	I
429	Spectrogram 1	1	1530.045120151	1530.965692828	0.000	8000.000	I2
430	Spectrogram 1	1	1532.885023543	1533.657569507	0.000	8000.000	I2
431	Spectrogram 1	1	1535.470633944	1536.232465580	0.000	8000.000	I2
432	Spectrogram 1	1	1537.178983673	1538.494874680	0.000	8000.000	P
433	Spectrogram 1	1	1539.856937302	1541.634544453	0.000	8000.000	P
434	Spectrogram 1	1	1542.835006425	1547.636854312	0.000	8000.000	P
435	Spectrogram 1	1	1550.246936918	1551.068187430	0.000	8000.000	I3
436	Spectrogram 1	1	1553.245001091	1554.111876632	0.000	8000.000	I3
437	Spectrogram 1	1	1555.901573272	1556.636461540	0.000	8000.000	I3
438	Spectrogram 1	1	1557.494493966	1559.115421420	0.000	8000.000	P
439	Spectrogram 1	1	1560.149361788	1564.489493533	0.000	8000.000	P
440	Spectrogram 1	1	1565.335633633	1565.989592374	0.000	8000.000	I3
441	Spectrogram 1	1	1568.691110434	1569.725213145	0.000	8000.000	I3
442	Spectrogram 1	1	1571.763131083	1572.660423309	0.000	8000.000	I3
443	Spectrogram 1	1	1573.654556141	1574.970447149	0.000	8000.000	P
444	Spectrogram 1	1	1577.394456900	1579.218235664	0.000	8000.000	P
445	Spectrogram 1	1	1583.688746384	1584.798955410	0.000	8000.000	I3
446	Spectrogram 1	1	1586.487081463	1587.597290489	0.000	8000.000	I3
447	Spectrogram 1	1	1589.498333341	1590.593334024	0.000	8000.000	I3
448	Spectrogram 1	1	1592.330971296	1593.482919160	0.000	8000.000	I3
449	Spectrogram 1	1	1594.912503385	1596.007504068	0.000	8000.000	I3
450	Spectrogram 1	1	1598.501672291	1599.581464631	0.000	8000.000	I3
451	Spectrogram 1	1	1601.436882455	1602.805633309	0.000	8000.000	I3
452	Spectrogram 1	1	1603.873874871	1611.094180146	0.000	8000.000	I4
453	Spectrogram 1	1	1611.953907374	1612.974239267	0.000	8000.000	I3
454	Spectrogram 1	1	1615.666115946	1617.034866799	0.000	8000.000	I3
455	Spectrogram 1	1	1618.616534453	1620.772682875	0.000	8000.000	I3
456	Spectrogram 1	1	1621.727366615	1629.133829568	0.000	8000.000	I4
457	Spectrogram 1	1	1630.396122023	1632.684959365	0.000	8000.000	A
458	Spectrogram 1	1	1634.601078528	1637.071259893	0.000	8000.000	Bd
459	Spectrogram 1	1	1638.063949601	1640.464873545	0.000	8000.000	Bd
460	Spectrogram 1	1	1640.811160652	1643.350599439	0.000	8000.000	Bd
461	Spectrogram 1	1	1643.812315582	1646.074724682	0.000	8000.000	Bd
462	Spectrogram 1	1	1646.813470511	1648.048304783	0.000	8000.000	A
463	Spectrogram 1	1	1651.384460327	1654.016242342	0.000	8000.000	Bm
464	Spectrogram 1	1	1654.962760436	1657.432941801	0.000	8000.000	Bm
465	Spectrogram 1	1	1657.756143101	1661.726901931	0.000	8000.000	Bm
466	Spectrogram 1	1	1662.251190626	1664.547650391	0.000	8000.000	A
467	Spectrogram 1	1	1665.171192447	1667.254735413	0.000	8000.000	A
468	Spectrogram 1	1	1668.467954788	1671.007393575	0.000	8000.000	C1
469	Spectrogram 1	1	1672.091429400	1674.342264138	0.000	8000.000	Bm
470	Spectrogram 1	1	1675.347525319	1676.565230123	0.000	8000.000	A
471	Spectrogram 1	1	1677.910049913	1679.140909626	0.000	8000.000	A
472	Spectrogram 1	1	1681.292476806	1683.710603315	0.000	8000.000	C
473	Spectrogram 1	1	1685.094562511	1687.952373193	0.000	8000.000	Bu
474	Spectrogram 1	1	1688.875805479	1690.105590965	0.000	8000.000	A
475	Spectrogram 1	1	1691.553759109	1692.827884330	0.000	8000.000	A
476	Spectrogram 1	1	1694.830560690	1697.263895541	0.000	8000.000	C
477	Spectrogram 1	1	1698.733445133	1701.319055534	0.000	8000.000	Bm
478	Spectrogram 1	1	1701.919286520	1703.204793983	0.000	8000.000	A
479	Spectrogram 1	1	1704.574154342	1705.805420605	0.000	8000.000	A
480	Spectrogram 1	1	1707.843338543	1710.094173280	0.000	8000.000	C
481	Spectrogram 1	1	1711.776923343	1713.946989215	0.000	8000.000	Bu
482	Spectrogram 1	1	1715.032022151	1716.151137212	0.000	8000.000	A
483	Spectrogram 1	1	1717.640718359	1718.797388863	0.000	8000.000	A
484	Spectrogram 1	1	1721.093848628	1723.861767022	0.000	8000.000	C
485	Spectrogram 1	1	1725.007759169	1726.528649226	0.000	8000.000	Bu
486	Spectrogram 1	1	1728.444873275	1729.699532929	0.000	8000.000	A
487	Spectrogram 1	1	1730.984312062	1732.330576237	0.000	8000.000	A
488	Spectrogram 1	1	1734.377925713	1737.609938714	0.000	8000.000	C
489	Spectrogram 1	1	1738.200996565	1740.472578801	0.000	8000.000	Bu
490	Spectrogram 1	1	1741.268042037	1743.579710145	0.000	8000.000	A
491	Spectrogram 1	1	1743.866192452	1746.290202203	0.000	8000.000	A
492	Spectrogram 1	1	1747.398320946	1749.891588119	0.000	8000.000	C
493	Spectrogram 1	1	1750.330218455	1752.800399820	0.000	8000.000	Bu
494	Spectrogram 1	1	1753.723829275	1755.123347390	0.000	8000.000	A
495	Spectrogram 1	1	1756.124753219	1757.313709940	0.000	8000.000	A
496	Spectrogram 1	1	1759.564538484	1762.034719850	0.000	8000.000	C
497	Spectrogram 1	1	1762.611865028	1763.880657701	0.000	8000.000	Bu
498	Spectrogram 1	1	1765.682406581	1767.644282805	0.000	8000.000	A
499	Spectrogram 1	1	1768.237408175	1769.362825544	0.000	8000.000	A
500	Spectrogram 1	1	1771.638412794	1774.200937388	0.000	8000.000	C
501	Spectrogram 1	1	1774.708825145	1776.293002687	0.000	8000.000	Bm
502	Spectrogram 1	1	1778.102438796	1780.364847897	0.000	8000.000	A
503	Spectrogram 1	1	1780.549534354	1782.881200877	0.000	8000.000	A
504	Spectrogram 1	1	1783.873890584	1786.390243564	0.000	8000.000	C
505	Spectrogram 1	1	1786.921217128	1789.506827529	0.000	8000.000	Bu
506	Spectrogram 1	1	1790.343190323	1792.715691803	0.000	8000.000	A
507	Spectrogram 1	1	1794.608790909	1796.986629046	0.000	8000.000	C
508	Spectrogram 1	1	1797.402170744	1799.918523723	0.000	8000.000	Bm
509	Spectrogram 1	1	1800.974456727	1803.381394796	0.000	8000.000	A
510	Spectrogram 1	1	1804.835800647	1807.028952326	0.000	8000.000	C
511	Spectrogram 1	1	1807.329067819	1810.699595663	0.000	8000.000	Bm
512	Spectrogram 1	1	1811.322912456	1812.954411476	0.000	8000.000	A
513	Spectrogram 1	1	1815.316757093	1817.625337808	0.000	8000.000	C
514	Spectrogram 1	1	1817.833110073	1821.042037267	0.000	8000.000	Bm
515	Spectrogram 1	1	1821.942380915	1823.214644695	0.000	8000.000	A
516	Spectrogram 1	1	1824.320219052	1825.813739467	0.000	8000.000	A
517	Spectrogram 1	1	1828.060119810	1830.576472790	0.000	8000.000	C
518	Spectrogram 1	1	1831.035937989	1831.841980158	0.000	8000.000	Bm
519	Spectrogram 1	1	1833.716142562	1835.000591676	0.000	8000.000	A
520	Spectrogram 1	1	1836.093980699	1837.616426641	0.000	8000.000	A
521	Spectrogram 1	1	1839.672280807	1842.280977015	0.000	8000.000	C
522	Spectrogram 1	1	1842.784382817	1843.514383273	0.000	8000.000	Bm
523	Spectrogram 1	1	1846.090132365	1847.821567901	0.000	8000.000	A
524	Spectrogram 1	1	1850.199406037	1852.254042874	0.000	8000.000	C
525	Spectrogram 1	1	1852.554158367	1853.419395832	0.000	8000.000	Bm
526	Spectrogram 1	1	1855.001253925	1855.393712647	0.000	8000.000	Bm
527	Spectrogram 1	1	1857.332920447	1859.110527598	0.000	8000.000	D
528	Spectrogram 1	1	1861.603794770	1863.796946450	0.000	8000.000	C
529	Spectrogram 1	1	1864.120147750	1864.855431652	0.000	8000.000	Bm
530	Spectrogram 1	1	1868.806563771	1870.335828627	0.000	8000.000	D
531	Spectrogram 1	1	1872.823494215	1874.855045244	0.000	8000.000	C
532	Spectrogram 1	1	1875.293675580	1875.778477530	0.000	8000.000	Bm
533	Spectrogram 1	1	1876.926872530	1877.324242808	0.000	8000.000	Bm
534	Spectrogram 1	1	1878.110144053	1878.483239454	0.000	8000.000	Bm
535	Spectrogram 1	1	1880.372553153	1882.091366031	0.000	8000.000	D
536	Spectrogram 1	1	1884.574477958	1886.952008192	0.000	8000.000	C
537	Spectrogram 1	1	1887.298295299	1887.644582406	0.000	8000.000	Bm
538	Spectrogram 1	1	1888.897652168	1889.179122782	0.000	8000.000	Bm
539	Spectrogram 1	1	1889.399103750	1889.708949820	0.000	8000.000	Bm
540	Spectrogram 1	1	1892.160618555	1893.899113523	0.000	8000.000	D
541	Spectrogram 1	1	1896.324843064	1898.656509587	0.000	8000.000	C
542	Spectrogram 1	1	1899.025882501	1899.395255415	0.000	8000.000	Bm
543	Spectrogram 1	1	1900.634479122	1900.866278452	0.000	8000.000	Bm
544	Spectrogram 1	1	1901.512005154	1901.776918673	0.000	8000.000	Bm
545	Spectrogram 1	1	1903.366014245	1905.299254497	0.000	8000.000	D
546	Spectrogram 1	1	1907.590716954	1909.991640898	0.000	8000.000	C
547	Spectrogram 1	1	1910.291756391	1910.761473223	0.000	8000.000	Bm
548	Spectrogram 1	1	1912.000106120	1912.300221613	0.000	8000.000	Bm
549	Spectrogram 1	1	1914.239426583	1916.709607948	0.000	8000.000	D
550	Spectrogram 1	1	1918.741158977	1920.934310657	0.000	8000.000	C
551	Spectrogram 1	1	1921.165168728	1921.788485521	0.000	8000.000	Bm
552	Spectrogram 1	1	1921.950086171	1922.896604265	0.000	8000.000	Bm
553	Spectrogram 1	1	1923.035119108	1923.450663636	0.000	8000.000	Bm
554	Spectrogram 1	1	1923.891248296	1924.851559802	0.000	8000.000	Bm
555	Spectrogram 1	1	1925.551472087	1927.816905050	0.000	8000.000	D
556	Spectrogram 1	1	1929.937775446	1932.361785197	0.000	8000.000	C
557	Spectrogram 1	1	1932.917839816	1933.563566519	0.000	8000.000	Bm
558	Spectrogram 1	1	1936.332541196	1938.579016758	0.000	8000.000	D
559	Spectrogram 1	1	1940.718844555	1943.027425270	0.000	8000.000	C
560	Spectrogram 1	1	1943.419883991	1944.190246687	0.000	8000.000	Bm
561	Spectrogram 1	1	1947.459900243	1949.364744693	0.000	8000.000	D
562	Spectrogram 1	1	1951.476830687	1953.900840438	0.000	8000.000	C
563	Spectrogram 1	1	1954.039352450	1954.898438871	0.000	8000.000	E
564	Spectrogram 1	1	1955.932388637	1957.001189928	0.000	8000.000	E
565	Spectrogram 1	1	1958.010111280	1959.103940985	0.000	8000.000	E
566	Spectrogram 1	1	1959.972404888	1961.126695246	0.000	8000.000	E
567	Spectrogram 1	1	1962.858130782	1965.684309420	0.000	8000.000	F
568	Spectrogram 1	1	1966.921232841	1968.166327850	0.000	8000.000	C
569	Spectrogram 1	1	1969.299070977	1970.249534373	0.000	8000.000	E
570	Spectrogram 1	1	1971.422965235	1972.352285430	0.000	8000.000	E
571	Spectrogram 1	1	1973.246744000	1974.421922297	0.000	8000.000	E
572	Spectrogram 1	1	1975.465019278	1976.408773689	0.000	8000.000	E
573	Spectrogram 1	1	1978.279447128	1981.016792522	0.000	8000.000	F
574	Spectrogram 1	1	1982.481064030	1983.687350261	0.000	8000.000	C
575	Spectrogram 1	1	1985.182103467	1985.967020910	0.000	8000.000	E
576	Spectrogram 1	1	1987.236740303	1988.114000975	0.000	8000.000	E
577	Spectrogram 1	1	1989.245205525	1990.122466197	0.000	8000.000	E
578	Spectrogram 1	1	1991.092070097	1992.046601013	0.000	8000.000	E
579	Spectrogram 1	1	1993.631508884	1996.472086705	0.000	8000.000	F
580	Spectrogram 1	1	1998.179412893	1999.557301412	0.000	8000.000	C
581	Spectrogram 1	1	2000.903538137	2001.687754686	0.000	8000.000	E
582	Spectrogram 1	1	2003.012322281	2004.038862167	0.000	8000.000	E
583	Spectrogram 1	1	2005.312924472	2006.328699987	0.000	8000.000	E
584	Spectrogram 1	1	2007.990878101	2011.499920788	0.000	8000.000	F
585	Spectrogram 1	1	2013.873773792	2015.430140716	0.000	8000.000	G
586	Spectrogram 1	1	2015.655366076	2019.441438448	0.000	8000.000	H
587	Spectrogram 1	1	2020.960210425	2023.675573994	0.000	8000.000	F
588	Spectrogram 1	1	2025.910781811	2027.169121026	0.000	8000.000	G
589	Spectrogram 1	1	2027.729240385	2032.152806601	0.000	8000.000	H
590	Spectrogram 1	1	2033.593035401	2036.478761295	0.000	8000.000	F
591	Spectrogram 1	1	2038.655911595	2040.030150475	0.000	8000.000	G
592	Spectrogram 1	1	2040.311005282	2043.912481334	0.000	8000.000	H
593	Spectrogram 1	1	2046.013199649	2048.557054367	0.000	8000.000	F
594	Spectrogram 1	1	2051.206189557	2052.282400727	0.000	8000.000	G
595	Spectrogram 1	1	2053.031282192	2057.348328129	0.000	8000.000	H
596	Spectrogram 1	1	2058.225588801	2061.734631488	0.000	8000.000	F
597	Spectrogram 1	1	2063.506771366	2064.765110581	0.000	8000.000	G
598	Spectrogram 1	1	2065.866990968	2068.031054643	0.000	8000.000	H
599	Spectrogram 1	1	2070.046823865	2072.729073245	0.000	8000.000	F
600	Spectrogram 1	1	2075.262073025	2076.763489113	0.000	8000.000	G
601	Spectrogram 1	1	2077.963951085	2080.179530221	0.000	8000.000	H
602	Spectrogram 1	1	2081.842366686	2085.444686410	0.000	8000.000	F
603	Spectrogram 1	1	2087.597108752	2089.468060480	0.000	8000.000	G
604	Spectrogram 1	1	2090.361026694	2091.946554045	0.000	8000.000	H
605	Spectrogram 1	1	2093.754640346	2096.699202287	0.000	8000.000	F
606	Spectrogram 1	1	2098.901295914	2100.490777028	0.000	8000.000	G
607	Spectrogram 1	1	2101.396042513	2103.322040262	0.000	8000.000	H
608	Spectrogram 1	1	2105.620745221	2108.297920319	0.000	8000.000	F
609	Spectrogram 1	1	2111.092081516	2113.123632545	0.000	8000.000	G
610	Spectrogram 1	1	2113.631520303	2114.845980957	0.000	8000.000	H
611	Spectrogram 1	1	2116.642696166	2120.202471577	0.000	8000.000	F
612	Spectrogram 1	1	2122.076113967	2123.743101004	0.000	8000.000	G
613	Spectrogram 1	1	2124.493449828	2126.116045131	0.000	8000.000	H
614	Spectrogram 1	1	2127.713859834	2131.497100985	0.000	8000.000	F
615	Spectrogram 1	1	2133.185924669	2135.603260529	0.000	8000.000	G2
616	Spectrogram 1	1	2136.555723973	2140.450756761	0.000	8000.000	G2
617	Spectrogram 1	1	2141.576639216	2142.307261048	0.000	8000.000	I
618	Spectrogram 1	1	2143.580047703	2144.341674070	0.000	8000.000	I
619	Spectrogram 1	1	2145.798698425	2146.477539317	0.000	8000.000	I
620	Spectrogram 1	1	2147.844680840	2150.222518976	0.000	8000.000	G2
621	Spectrogram 1	1	2151.238294491	2154.262535228	0.000	8000.000	G2
622	Spectrogram 1	1	2155.525991699	2156.055818737	0.000	8000.000	I
623	Spectrogram 1	1	2157.609977264	2158.257906355	0.000	8000.000	I
624	Spectrogram 1	1	2159.456841837	2160.046072608	0.000	8000.000	I
625	Spectrogram 1	1	2161.072848337	2161.649993516	0.000	8000.000	I
626	Spectrogram 1	1	2161.857765780	2162.446851374	0.000	8000.000	I
627	Spectrogram 1	1	2162.965884524	2163.589290925	0.000	8000.000	I
628	Spectrogram 1	1	2165.736178551	2167.066280861	0.000	8000.000	G2
629	Spectrogram 1	1	2169.251817393	2171.089654930	0.000	8000.000	G2
630	Spectrogram 1	1	2172.338719396	2172.962036189	0.000	8000.000	I
631	Spectrogram 1	1	2174.070154933	2174.624214304	0.000	8000.000	I
632	Spectrogram 1	1	2175.016673026	2175.524560783	0.000	8000.000	I
633	Spectrogram 1	1	2175.893933698	2176.424907262	0.000	8000.000	I
634	Spectrogram 1	1	2177.302167934	2177.763884077	0.000	8000.000	I
635	Spectrogram 1	1	2178.410286677	2178.918174434	0.000	8000.000	I
636	Spectrogram 1	1	2179.864692528	2180.303322863	0.000	8000.000	I
637	Spectrogram 1	1	2180.649609971	2181.065154499	0.000	8000.000	I
638	Spectrogram 1	1	2181.596128064	2182.173273243	0.000	8000.000	I
639	Spectrogram 1	1	2182.450302929	2182.796590036	0.000	8000.000	I
640	Spectrogram 1	1	2184.712712029	2186.070599083	0.000	8000.000	G2
641	Spectrogram 1	1	2188.372035279	2189.994630582	0.000	8000.000	G2
642	Spectrogram 1	1	2191.222906815	2191.799353930	0.000	8000.000	I
643	Spectrogram 1	1	2193.254457845	2193.900860445	0.000	8000.000	I
644	Spectrogram 1	1	2194.478005624	2194.939721767	0.000	8000.000	I
645	Spectrogram 1	1	2195.262923067	2195.747725017	0.000	8000.000	I
646	Spectrogram 1	1	2196.371041810	2196.855843760	0.000	8000.000	I2
647	Spectrogram 1	1	2197.225216675	2197.594589589	0.000	8000.000	I2
648	Spectrogram 1	1	2198.102477346	2198.656536718	0.000	8000.000	I2
649	Spectrogram 1	1	2198.887394790	2199.326025125	0.000	8000.000	I2
650	Spectrogram 1	1	2199.880084497	2200.341800640	0.000	8000.000	I2
651	Spectrogram 1	1	2200.595744519	2201.103632276	0.000	8000.000	I2
652	Spectrogram 1	1	2201.311404540	2201.819292298	0.000	8000.000	I2
653	Spectrogram 1	1	2203.531581296	2204.756806321	0.000	8000.000	G2
654	Spectrogram 1	1	2206.990513100	2208.466387602	0.000	8000.000	G2
655	Spectrogram 1	1	2209.645378091	2210.476467149	0.000	8000.000	I2
656	Spectrogram 1	1	2211.676929121	2212.531103985	0.000	8000.000	I2
657	Spectrogram 1	1	2213.503011531	2214.147110486	0.000	8000.000	I2
658	Spectrogram 1	1	2214.262539522	2214.839684700	0.000	8000.000	I2
659	Spectrogram 1	1	2215.439915686	2215.947803444	0.000	8000.000	I2
660	Spectrogram 1	1	2216.224833129	2216.848149923	0.000	8000.000	I2
661	Spectrogram 1	1	2216.963578958	2217.471466716	0.000	8000.000	I2
662	Spectrogram 1	1	2217.563809944	2218.071697702	0.000	8000.000	I2
663	Spectrogram 1	1	2218.302555773	2218.856615145	0.000	8000.000	I2
664	Spectrogram 1	1	2218.948958373	2219.456846131	0.000	8000.000	I2
665	Spectrogram 1	1	2220.655676543	2221.251731961	0.000	8000.000	I2
666	Spectrogram 1	1	2223.335261732	2224.004750139	0.000	8000.000	I2
667	Spectrogram 1	1	2225.871161448	2226.682703769	0.000	8000.000	I2
668	Spectrogram 1	1	2227.767736705	2229.067909241	0.000	8000.000	P
669	Spectrogram 1	1	2230.168660649	2237.371432480	0.000	8000.000	P
670	Spectrogram 1	1	2238.687581398	2239.614778715	0.000	8000.000	I3
671	Spectrogram 1	1	2241.503789129	2242.512270328	0.000	8000.000	I3
672	Spectrogram 1	1	2244.504944059	2245.506147628	0.000	8000.000	I3
673	Spectrogram 1	1	2247.413755760	2248.254625388	0.000	8000.000	I3
674	Spectrogram 1	1	2249.260620332	2250.715026183	0.000	8000.000	P
675	Spectrogram 1	1	2251.615372662	2259.464547093	0.000	8000.000	P
676	Spectrogram 1	1	2260.665006234	2261.814753029	0.000	8000.000	I3
677	Spectrogram 1	1	2264.662573358	2265.589770674	0.000	8000.000	I3
